gene,logfc_oldko_oldwt,pval_oldko_oldwt,logfc_youngko_youngwt,pval_youngko_youngwt,logfc_youngko_oldko,pval_youngko_oldko,logfc_youngwt_oldwt,pval_youngwt_oldwt,ENTREZID
Aldh3b1,0.353551178,0.205879386,0.301224696,0.124664622,0.089525152,0.641662573,0.037198669,0.827115243,67689
Aldh4a1,0.274960064,0.179475465,0.218402748,0.122415612,0.159092375,0.239573326,0.102535058,0.383232692,212647
Aldh5a1,0.18896446,0.505698868,0.073288503,0.736461771,1.809056961,1.42E-06,1.693381004,6.90E-07,214579
Aldh6a1,-0.238393106,0.455954122,-0.054371899,0.830685975,-0.511907792,0.029871589,-0.327886585,0.095682505,104776
Aldh7a1,-0.065072492,0.781480136,0.081559224,0.611124761,0.284933809,0.064262987,0.431565525,0.0043441,110695
Aldh9a1,0.16610485,0.306350313,0.154445066,0.176168432,-0.092805209,0.407542111,-0.104464993,0.284641613,56752
Aldoa,0.271133006,0.17979757,0.208462961,0.132291111,0.010602085,0.943220977,-0.052067961,0.662459507,11674
Aldoc,-0.642318824,0.388370606,0.069144346,0.909873945,-0.099698649,0.858821786,0.611764521,0.179085904,11676
Alg2,0.372586824,0.44934097,NA,NA,NA,NA,NA,NA,56737
Alg3,0.322013882,0.246819888,0.064990864,0.757966131,0.21427253,0.259480592,-0.042750489,0.803013378,208624
Alg5,0.346349092,0.382102563,-0.14779099,0.619571168,1.549509982,0.000100019,1.0553699,0.000664345,66248
Alg9,0.166580332,0.494736119,0.213285206,0.213436335,-0.491692593,0.009333484,-0.444987719,0.007537821,102580
Alkbh5,-0.1165737,0.670702044,-0.129239739,0.4991885,1.131940466,4.64E-05,1.119274427,1.48E-05,268420
Alox12,-0.484333931,0.129917215,0.280301688,0.154679906,-0.932299052,0.000314206,-0.167663432,0.316183387,11684
Alox15,0.446649075,0.259791896,0.204919702,0.464284892,0.061916779,0.83326697,-0.179812594,0.447244185,11687
Alox5,0.089181869,0.729062413,0.180076894,0.29806304,-0.154828426,0.362677367,-0.063933401,0.674026506,11689
Alox5ap,-0.330096058,0.224534148,-0.112525449,0.563961286,-0.946609794,0.000199802,-0.729039184,0.000504054,11690
Alpl,-0.025450785,0.967244879,-0.18355186,0.619181728,-0.965119985,0.011452001,-1.12322106,0.001964772,11647
Alyref,-0.097653719,0.665687242,-0.228351636,0.143618787,0.36636733,0.024341992,0.235669413,0.082112254,21681
Amacr,-0.178148337,0.404912286,0.048858499,0.768124576,-0.840515396,9.44E-05,-0.613508559,0.000371429,17117
Ambra1,NA,NA,0.061370337,0.655702308,NA,NA,NA,NA,228361
Amdhd2,0.302525314,0.199921447,0.184943932,0.250043407,0.862899714,0.000124315,0.745318331,0.00013006,245847
Ammecr1,-0.471119132,0.505470623,-0.370254788,0.459695773,-0.36445394,0.454343515,-0.263589596,0.537858176,56068
Ammecr1l,0.029184164,0.965356928,NA,NA,NA,NA,NA,NA,225339
Ampd1,-0.808265983,0.213495143,-0.210363187,0.660728522,-1.2957586,0.008699017,-0.697855803,0.076190796,229665
Ampd2,0.339411685,0.105863894,0.461112074,0.025259681,1.112330589,1.21E-06,1.234030979,1.29E-07,109674
Ampd3,0.018659823,0.914093178,0.191233988,0.084496656,-0.05240783,0.614398917,0.120166335,0.180178221,11717
Amph,NA,NA,0.125840342,0.833536903,NA,NA,NA,NA,218038
Anapc1,0.044148765,0.755400473,-0.062387484,0.516630507,-0.543109673,6.63E-05,-0.649645922,4.18E-06,17222
Anapc2,-0.084783926,0.688284865,-0.155517305,0.276918446,0.030399386,0.840919533,-0.040333993,0.7489293,99152
Anapc4,0.033567713,0.881741666,0.089894908,0.535043841,-1.787519314,8.23E-08,-1.731192119,2.70E-08,52206
Anapc5,0.008341826,0.951475722,-0.072731851,0.361082324,0.815485664,4.92E-07,0.734411987,3.27E-07,59008
Anapc7,-0.665003382,0.164832174,-0.271353836,0.380448555,2.964697409,9.08E-07,3.358346955,7.88E-08,56317
Angel2,-0.058200914,0.740517436,-0.059699037,0.630968355,0.967025685,3.33E-06,0.965527561,9.25E-07,52477
Ank1,-1.339349313,0.12968344,-1.229315872,0.047707927,-0.414501195,0.434562095,-0.304467754,0.513603431,11733
Ank2,-0.688636254,0.446945034,NA,NA,NA,NA,NA,NA,109676
Ankfy1,-0.182777143,0.209758782,-0.132802982,0.183833896,0.347267811,0.00297934,0.397241972,0.00043122,11736
Ankle2,-0.053341581,0.875530266,0.063164469,0.788036008,-0.034942233,0.877124843,0.081563817,0.662493581,71782
Ankmy2,NA,NA,0.196356432,0.200348062,NA,NA,NA,NA,217473
Ankrd11,-0.509232068,0.311951007,NA,NA,NA,NA,NA,NA,77087
Ankrd13a,0.08040617,0.692501004,0.092046598,0.516074474,-0.161301275,0.235019447,-0.149660847,0.207147678,68420
Ankrd13d,0.137360706,0.782655891,NA,NA,NA,NA,NA,NA,68423
Ankrd17,-0.14348933,0.478832083,0.076220025,0.612112464,-0.477083107,0.0037109,-0.257373752,0.044556037,81702
Ankrd22,0.434942487,0.187974098,0.351799452,0.124978149,1.115466786,0.000224829,1.032323751,0.000134378,52024
Ankrd26,0.024209359,0.968646386,-0.456209159,0.199078345,1.185152991,0.003852755,0.704734473,0.030044949,232339
Ankrd27,-0.077514875,0.725683101,0.088203586,0.570404923,-0.29534622,0.052647155,-0.129627759,0.308963085,245886
Ankrd28,0.223859184,0.235953183,-0.054735517,0.699550303,0.076653478,0.556274513,-0.201941223,0.079734931,105522
Ankrd44,0.087976068,0.588420022,0.115552038,0.303354521,0.355795834,0.005335565,0.383371804,0.001332668,329154
Anks1a,0.452104873,0.16513174,-0.362040019,0.099655199,-1.175939415,9.00E-05,-1.990084307,2.74E-07,224650
Ankzf1,0.659906661,0.556179696,NA,NA,NA,NA,NA,NA,52231
Anln,-0.408439235,0.142058098,-0.482954499,0.033217602,-0.435184523,0.01855425,-0.509699788,0.003462738,68743
Ano10,0.270743768,0.28705278,0.00077242,0.996861082,-0.039127184,0.83624171,-0.309098532,0.052498937,102566
Ano6,-0.478988413,0.080450699,0.116220477,0.433774099,-0.209158995,0.150955807,0.386049895,0.006987169,105722
Anp32a,-0.241578159,0.411979497,-0.430831029,0.06268291,-0.303031869,0.143164591,-0.492284738,0.012764462,11737
Anp32b,-0.100609314,0.621799321,-0.232169433,0.109606125,0.41995967,0.007293098,0.288399551,0.02538434,67628
Anp32e,0.213539545,0.410922248,0.163104737,0.376262176,0.472615727,0.016768051,0.422180919,0.014834106,66471
Anp32e,-0.048257544,0.806168329,-0.063222748,0.637861681,0.177612007,0.156133756,0.162646803,0.137699062,66471
Anpep,0.034547481,0.883534151,0.362532921,0.039601914,-0.205423598,0.156133756,0.122561842,0.32689518,16790
Anxa1,-0.200397052,0.569471577,-0.256595028,0.295406508,0.506595754,0.045257142,0.450397778,0.042428987,16952
Anxa11,0.157501111,0.541722831,0.090024885,0.636408974,0.220876235,0.211544651,0.153400009,0.316957692,11744
Anxa2,-0.080052904,0.84813378,0.06798959,0.814859239,0.17900066,0.484520955,0.327043154,0.145211198,12306
Anxa3,0.355074576,0.194164271,0.341305148,0.084549446,0.190928101,0.294670431,0.177158673,0.265084223,11745
Anxa3,0.374081406,0.511400339,0.312876863,0.437845857,-0.198247032,0.619168978,-0.259451574,0.447153594,11745
Anxa4,0.175721529,0.623944106,0.051583197,0.855477511,0.994464489,0.001066635,0.870326157,0.001024754,11746
Anxa5,0.231735865,0.274880722,0.141052273,0.34136965,0.733391852,0.000233608,0.64270826,0.000216813,11747
Anxa6,-0.128482415,0.433690293,-0.26588682,0.046630747,0.215101933,0.067009308,0.077697528,0.433573832,11749
Anxa6,0.048226941,0.945187676,0.287382677,0.523565527,3.969924963,2.30E-06,4.209080699,2.74E-07,11749
Anxa7,-0.075285034,0.635357922,-0.011736298,0.927640028,0.045146082,0.683191523,0.108694817,0.245700773,11750
Aoah,0.563061985,0.065517085,0.317717005,0.064849646,-0.598585478,0.001483898,-0.843930457,3.47E-05,27052
Aoc3,-0.622803892,0.106387111,-0.092839721,0.699550303,-2.104492974,1.00E-06,-1.574528803,3.42E-06,11754
Ap1b1,-0.002811824,0.983913727,4.96E-06,0.999937171,0.147169811,0.108798037,0.149986597,0.066066237,11764
Ap1g1,0.355000252,0.127593413,0.280270702,0.071189919,-0.078543116,0.580041233,-0.153272666,0.209946393,11765
Ap1g2,0.162249063,0.482973651,-0.117826051,0.475532176,0.756887703,0.000372604,0.476812589,0.003567762,11766
Ap1m1,0.218282695,0.179370333,0.07671844,0.491235423,-0.242079335,0.033225308,-0.38364359,0.001061945,11767
Ap1s1,0.419507176,0.157108928,0.085900746,0.672124453,-1.866954048,7.07E-07,-2.200560478,4.40E-08,11769
Ap1s2,0.312181147,0.166705128,0.278908934,0.077067248,1.099615576,7.47E-06,1.066343363,2.70E-06,108012
Ap2a1,-0.077255301,0.628354836,-0.10552113,0.337185188,-0.18187992,0.098086459,-0.210145749,0.035253419,11771
Ap2a2,-0.000236444,0.999021945,0.001776097,0.984403199,-0.169506804,0.037521529,-0.167494263,0.021442564,11772
Ap2b1,0.156511583,0.374785539,0.252955603,0.066212433,-0.184987402,0.135922409,-0.088543381,0.407493553,71770
Ap2m1,-0.057528401,0.649400536,-0.015805445,0.87541287,-0.566836468,2.43E-05,-0.525113512,1.33E-05,11773
Ap2s1,-0.102410891,0.542997208,0.01733079,0.898064974,-1.042806454,1.67E-06,-0.923064773,1.36E-06,232910
Ap3b1,0.231247682,0.161795141,0.050426533,0.656595333,-0.549745117,0.000159073,-0.730566265,4.33E-06,11774
Ap3d1,0.255401757,0.128558115,0.254078979,0.039601914,-0.507741686,0.000238145,-0.509064464,7.46E-05,11776
Ap3m1,0.24866597,0.143152743,0.248382517,0.04384139,0.059381251,0.574461469,0.059097799,0.518781305,55946
Ap3s1,-0.029423944,0.914699722,-0.198048434,0.231391113,0.252119903,0.126891577,0.083495412,0.561400802,11777
Ap4b1,0.296205107,0.183164994,0.185525805,0.217942805,-1.245740892,3.28E-06,-1.356420194,4.23E-07,67489
Ap4e1,-0.295094923,0.329134426,-0.094258034,0.683455671,2.389636703,2.56E-07,2.590473593,3.18E-08,108011
Ap4s1,0.439818777,0.150882848,0.206773504,0.286322202,-0.803059893,0.000904389,-1.036105166,4.05E-05,11782
Ap5b1,0.385368933,0.286019832,0.480149852,0.07786134,-2.06636778,3.60E-06,-1.97158686,1.50E-06,381201
Ap5z1,0.039582924,0.94719569,-0.294468047,0.395942097,-1.916454248,9.44E-05,-2.25050522,7.17E-06,231855
Apaf1,0.227600228,0.172401729,0.165086078,0.138120034,0.855534631,5.41E-06,0.793020481,2.89E-06,11783
Apbb1ip,0.101547525,0.624152302,0.146421777,0.302580039,0.242274235,0.090307386,0.287148488,0.027902373,54519
Apeh,-0.498841296,0.203741994,-0.165933837,0.550483859,-0.064845064,0.82019573,0.268062395,0.244100307,235606
Apeh,-0.019937424,0.907444638,-0.080571199,0.439430547,0.442272762,0.000678258,0.381638987,0.000723605,235606
Apex1,-0.118737837,0.540673339,-0.075362811,0.594566172,-0.1053658,0.426155724,-0.061990774,0.596563092,11792
Aph1a,0.19868567,0.278300086,0.067915725,0.616767185,-0.404853326,0.005300977,-0.535623271,0.000289793,226548
Api5,-0.323659758,0.14139884,-0.412743751,0.030892536,-0.548225823,0.001116353,-0.637309816,0.000122636,11800
Apip,0.043744809,0.804029914,0.171561223,0.136263156,-0.636286595,8.51E-05,-0.508470181,0.000164798,56369
Aplf,-0.009362922,0.985960689,-0.119290415,0.767703045,-2.146686034,6.42E-05,-2.256613526,1.25E-05,72103
Apmap,0.205722163,0.172494334,0.271391932,0.033462121,-0.475132295,0.000301757,-0.409462527,0.000321497,71881
Apoa1,0.093587761,0.802615626,0.041425728,0.882083485,0.097773183,0.688049774,0.04561115,0.831207766,11806
Apoa2,-1.867284201,0.065517085,NA,NA,NA,NA,NA,NA,11807
Apoa4,NA,NA,-0.515503664,0.124951537,NA,NA,NA,NA,11808
Apobec2,-1.173937328,0.264728067,0.797602182,0.276325028,-2.133229934,0.008660959,-0.161690424,0.803509289,11811
Apobec3,-0.000612397,0.999211414,-0.354315635,0.197307139,0.380584495,0.161916871,0.026881257,0.914503203,80287
Apobr,0.169327364,0.5930007,0.162217878,0.465374264,0.665916519,0.006720285,0.658807033,0.003070388,171504
Apoc1,-1.008488286,0.142662056,-0.275298141,0.534849528,0.056356631,0.90211061,0.789546777,0.041627389,11812
Apoe,-0.466346824,0.119021604,-0.157655799,0.380448555,1.108169129,3.98E-05,1.416860154,1.36E-06,11816
Apol6,-0.128717949,0.752576239,NA,NA,NA,NA,NA,NA,71939
Apoo,-1.117799515,0.074291418,-0.343445397,0.287385979,-3.012148068,1.17E-06,-2.23779395,4.25E-06,68316
Apool,-0.117303111,0.630377227,-0.181542097,0.27919158,1.381109002,3.46E-06,1.316870015,1.45E-06,68117
App,-0.415186006,0.118339623,-0.310194836,0.071654244,0.074664108,0.63814962,0.179655278,0.186133358,11820
Appl1,0.171721031,0.317479803,0.241170417,0.070002888,0.014185805,0.913570592,0.083635191,0.422272853,72993
Aprt,0.429115541,0.119021604,0.492318131,0.030892536,0.588487545,0.002542316,0.651690135,0.000456561,11821
Aqp1,-0.701872376,0.212723748,-0.999296821,0.036497697,0.018807337,0.96508084,-0.278617108,0.399940753,11826
Aqp4,NA,NA,0.257963092,0.586229148,NA,NA,NA,NA,11829
Aqr,-0.093900517,0.444608709,-0.171584555,0.070002888,0.778663563,1.57E-06,0.700979525,1.09E-06,11834
Arap1,0.106968833,0.619857496,0.050439783,0.754984979,-1.075533368,1.02E-05,-1.132062418,1.78E-06,69710
Arap3,0.267163272,0.235264684,0.352816691,0.048519757,-0.870748575,8.96E-05,-0.785095157,6.53E-05,106952
Arcn1,0.198677824,0.164832174,0.180792109,0.072338547,-0.01872406,0.847254546,-0.036609775,0.649984446,213827
Arf1,0.136666567,0.54575055,-0.067460881,0.691684317,0.145937737,0.342207899,-0.058189711,0.672155736,11840
Arf4,-0.187458134,0.359433922,-0.262435929,0.08793587,-0.345730548,0.023957098,-0.420708343,0.003806739,11843
Arf5,-0.094576882,0.716280924,-0.166873161,0.346072449,0.461863537,0.015338147,0.389567258,0.018154486,11844
Arf6,-0.31825103,0.311265562,-0.638271894,0.031486402,0.949054207,0.000686574,0.629033344,0.004370174,11845
Arfgap1,0.200120661,0.235320691,0.241180751,0.062921919,0.1590205,0.168551364,0.200080589,0.055363664,228998
Arfgap2,0.193286919,0.172494334,0.03986084,0.693361609,0.357128779,0.001540147,0.2037027,0.019058601,77038
Arfgap3,0.339995451,0.07699582,0.228724247,0.048519757,-0.762712532,7.28E-06,-0.873983736,5.99E-07,66251
Arfgef1,0.264352974,0.114855076,0.196837749,0.067605605,-0.037671857,0.706037202,-0.105187082,0.211907627,211673
Arfgef2,0.241912564,0.231974842,0.166291065,0.233368214,-0.04302256,0.767552551,-0.118644059,0.321308251,99371
Arg1,0.063852273,0.91040924,NA,NA,NA,NA,NA,NA,11846
Arg2,NA,NA,0.601974937,0.064324348,NA,NA,NA,NA,11847
Arglu1,0.225457021,0.272118516,0.10643742,0.463874576,0.089748295,0.527672653,-0.029271306,0.818040773,234023
Arhgap1,0.001886493,0.993498213,-0.126797059,0.399972754,0.414332566,0.011435126,0.285649014,0.035795568,228359
Arhgap11a,-1.395539867,0.065517085,-1.11611562,0.030892536,0.477720446,0.203897185,0.757144693,0.029811562,228482
Arhgap15,-0.616125887,0.029331068,0.083764716,0.535493329,-0.521534504,0.001165446,0.178356099,0.116919796,76117
Arhgap17,-0.129324308,0.553211981,0.265672392,0.09531228,-0.15600726,0.293709604,0.23898944,0.073849018,70497
Arhgap18,0.098625602,0.58938083,0.23287107,0.084496656,-0.222239905,0.081357139,-0.087994437,0.417275779,73910
Arhgap25,-0.045991911,0.810815278,-0.086171428,0.496393412,-0.037546833,0.770746254,-0.07772635,0.463261264,232201
Arhgap26,0.213371743,0.236239151,-0.099276749,0.43198302,-3.134200044,3.90E-10,-3.446848535,5.57E-11,71302
Arhgap27,0.520786186,0.067370708,0.266838053,0.084603471,-2.461159432,8.08E-09,-2.715107565,9.04E-10,544817
Arhgap30,0.082977955,0.819947534,-0.038303137,0.887061082,0.07010975,0.771208066,-0.051171342,0.803013378,226652
Arhgap31,NA,NA,0.412825082,0.194571789,NA,NA,NA,NA,12549
Arhgap4,-0.109294224,0.47855238,-0.096706218,0.371823817,-0.703406536,2.57E-05,-0.69081853,8.57E-06,171207
Arhgap45,0.158408217,0.355614145,0.14705622,0.225820562,0.011631167,0.9302681,0.00027917,0.997613533,70719
Arhgap9,-0.172840067,0.623971622,-0.3997534,0.110325576,1.424678092,5.90E-05,1.197764759,7.57E-05,216445
Arhgdia,0.101996169,0.596013918,0.089407164,0.513674341,-0.362555252,0.012536597,-0.375144257,0.004664742,192662
Arhgdib,1.387532305,0.182016543,0.843082878,0.229297052,1.233528558,0.081565193,0.689079131,0.252413512,11857
Arhgdib,0.208315833,0.225617774,0.073950882,0.547878251,-0.066148949,0.576306832,-0.2005139,0.058636624,11857
Arhgef1,0.069208145,0.630377227,-0.096787342,0.329606138,-0.29814649,0.007174855,-0.464141977,0.000120001,16801
Arhgef10l,NA,NA,0.330244547,0.30140176,NA,NA,NA,NA,72754
Arhgef11,NA,NA,0.225958136,0.308966426,NA,NA,NA,NA,213498
Arhgef18,0.706768325,0.159245959,0.253280532,0.435862164,0.163291506,0.611073326,-0.290196287,0.290284999,102098
Arhgef2,0.037747319,0.849934979,0.070951449,0.585187943,0.109463691,0.36682717,0.142667821,0.181345462,16800
Arhgef37,0.042305984,0.877624909,-0.068745972,0.712300627,-0.599847104,0.002834176,-0.71089906,0.000310878,328967
Arhgef6,-0.052347638,0.78511206,0.156078198,0.210018875,-0.782885999,3.45E-05,-0.574460163,0.000133888,73341
Arhgef7,0.072495026,0.646369963,0.056199635,0.623800547,-0.696112871,2.84E-05,-0.712408262,6.62E-06,54126
Arid1a,-0.073793743,0.548699513,-0.11444951,0.179805269,-0.698697777,3.59E-06,-0.739353545,5.96E-07,93760
Arid1b,-0.039062636,0.871556885,0.051876126,0.752085098,0.568068181,0.001695924,0.659006943,0.00020023,239985
Arid2,-0.098111736,0.478901594,-0.019369489,0.863331467,-1.401842047,2.89E-08,-1.323099801,1.18E-08,77044
Arid3a,0.484598499,0.116217028,0.270952887,0.141799644,-0.28579316,0.115161974,-0.499438772,0.005391593,13496
Arid3b,NA,NA,-0.343250737,0.613555832,NA,NA,NA,NA,56380
Arid4a,0.016045831,0.951475722,0.012472392,0.942440503,-0.69494674,0.000419261,-0.698520179,0.000133661,238247
Arid4b,0.157390578,0.808067085,0.028660994,0.952070882,-1.427904751,0.003243417,-1.556634335,0.00068568,94246
Arih1,-0.148376125,0.364028955,-0.184746396,0.120134373,0.142739015,0.210004944,0.106368744,0.281559299,23806
Arih2,0.092704563,0.809578443,0.459970559,0.083118897,3.155762569,8.37E-08,3.523028564,8.23E-09,23807
Arl1,0.330676017,0.151348533,0.1008585,0.501216923,0.325919272,0.032714217,0.096101756,0.443640455,104303
Arl2,-0.046012499,0.809578443,-0.063202814,0.627387782,0.126362106,0.294228595,0.109171791,0.298100381,56327
Arl3,-0.135914604,0.667334141,-0.090361993,0.698901629,-0.533034535,0.020242838,-0.487481924,0.016015595,56350
Arl6ip1,0.244081072,0.298886003,0.252543224,0.131607419,1.305062153,4.67E-06,1.313524305,1.23E-06,54208
Arl6ip5,-0.171294069,0.493368085,-0.581058816,0.027615636,1.475130624,2.86E-06,1.065365876,1.35E-05,65106
Arl8a,0.307226284,0.112016291,0.22767562,0.066995515,-1.028115753,1.40E-06,-1.107666418,1.98E-07,68724
Arl8b,0.296425347,0.157108928,0.300140311,0.049663213,0.313456992,0.025724361,0.317171956,0.012310622,67166
Armc1,-0.206790777,0.31837814,-0.411231776,0.033217602,0.657581316,0.000499122,0.453140317,0.002592675,74252
Armc10,-0.363063402,0.196567377,-0.500020049,0.036013535,0.458953584,0.023426022,0.321996937,0.059194273,67211
Armc6,-0.085003118,0.62901382,-0.247192191,0.06533252,0.18453565,0.126224011,0.022346577,0.835866846,76813
Armc8,0.028669769,0.885015699,0.068835237,0.594566172,-0.270049034,0.034784397,-0.229883566,0.038961812,74125
Armcx3,0.041279453,0.852825509,NA,NA,NA,NA,NA,NA,71703
Armh3,0.074975974,0.735052366,0.176448239,0.234097401,-1.916672016,7.48E-08,-1.815199751,2.92E-08,71617
Armt1,0.209890705,0.306340226,0.108477115,0.457041712,0.640590306,0.000529036,0.539176716,0.000679813,73419
Arnt,0.239568,0.235166904,0.125118303,0.371247596,0.0313111,0.83326697,-0.083138597,0.488576164,11863
Arpc1a,-0.191159768,0.205879386,-0.134396906,0.193713506,0.324202353,0.005614381,0.380965215,0.00076009,56443
Arpc1b,0.258956192,0.257841597,0.182289284,0.253105311,0.150386912,0.336714063,0.073720004,0.59556,11867
Arpc2,0.222541443,0.418025307,0.247252715,0.202823203,-0.237307285,0.214787193,-0.212596013,0.202791081,76709
Arpc3,0.14793859,0.596702576,0.310084127,0.120027197,-0.129249668,0.500217922,0.032895869,0.849334019,56378
Arpc4,0.370829624,0.125588039,0.308341139,0.060820838,-0.316847884,0.038572656,-0.379336369,0.00804292,68089
Arpc5,0.333566161,0.122491668,0.207041193,0.124413421,0.113610293,0.377649869,-0.012914674,0.914083227,67771
Arpc5l,-0.080958871,0.584224819,-0.117150728,0.253030519,-0.013648674,0.901159185,-0.049840531,0.575456048,74192
Arr3,0.145124242,0.643807137,0.342137074,0.122605027,0.379573324,0.080699367,0.576586156,0.006340442,170735
Arrb1,0.026751422,0.883534151,0.259639777,0.046724835,-0.11683802,0.292754672,0.116050335,0.231681419,109689
Arrb1,NA,NA,0.153952074,0.618848577,NA,NA,NA,NA,109689
Arrb2,0.256270743,0.378631672,0.305722423,0.144068164,0.80201952,0.001406773,0.8514712,0.000326798,216869
Arrdc1,-0.082465517,0.720485376,0.119423144,0.450690706,0.067749605,0.667768717,0.269638267,0.053947162,215705
Arsa,NA,NA,0.201781089,0.259066662,NA,NA,NA,NA,11883
Arsb,0.552147801,0.065517085,0.499692675,0.027615636,0.500138235,0.004119511,0.447683109,0.003445558,11881
Arsg,0.942225357,0.107952093,NA,NA,NA,NA,NA,NA,74008
As3mt,0.275615188,0.170202138,0.324567144,0.039601914,1.537931675,1.69E-07,1.586883632,3.22E-08,57344
Asah1,0.020116136,0.936395939,0.082016895,0.596341185,0.214372234,0.142465936,0.276272993,0.038266494,11886
Asap1,0.208164686,0.195556434,0.241552293,0.05239561,-0.041972707,0.706104122,-0.0085851,0.932338408,13196
Asb6,NA,NA,-0.413434659,0.177717523,NA,NA,NA,NA,72323
Ascc1,-0.048570491,0.779539271,0.1213679,0.27932597,1.487842087,6.06E-08,1.657780478,6.17E-09,69090
Ascc3,-0.225708081,0.172401729,0.059304987,0.605589081,-0.643776343,5.59E-05,-0.358763275,0.001649879,77987
Asf1a,-0.207986225,0.298886003,-0.11322034,0.424353621,0.558379844,0.001174954,0.65314573,0.000123691,66403
Asf1b,-0.287362031,0.377389559,-0.009270234,0.973692174,0.049180913,0.84023644,0.32727271,0.103597664,66929
Ash2l,-0.249680061,0.243147112,0.014521469,0.932989329,-0.784032514,0.00014093,-0.519830984,0.001100038,23808
